# Plot Data for Final H2 5wt% Pd_Al2O3_PdK_mu_timeseries_nAverage300.dat
#---------------------------------
#  X1          data__mag_    X2         model__mag_  
 6.872233930  0.004386010  6.872233930  0.001539018
 6.902913545  0.007628587  6.902913545  0.001349656
 6.933593161  0.010779003  6.933593161  0.001102355
 6.964272777  0.013665981  6.964272777  8.181098e-4
 6.994952393  0.016208525  6.994952393  5.205932e-4
 7.025632009  0.018360067  7.025632009  2.457015e-4
 7.056311624  0.020100615  7.056311624  1.729939e-4
 7.086991240  0.021435811  7.086991240  3.684847e-4
 7.117670856  0.022396875  7.117670856  5.612706e-4
 7.148350472  0.023039706  7.148350472  7.099516e-4
 7.179030087  0.023442007  7.179030087  8.079576e-4
 7.209709703  0.023697334  7.209709703  8.559498e-4
 7.240389319  0.023905173  7.240389319  8.585010e-4
 7.271068935  0.024157112  7.271068935  8.226954e-4
 7.301748550  0.024521225  7.301748550  7.570200e-4
 7.332428166  0.025028964  7.332428166  6.703817e-4
 7.363107782  0.025669350  7.363107782  5.712914e-4
 7.393787398  0.026392646  7.393787398  4.672846e-4
 7.424467013  0.027121579  7.424467013  3.646373e-4
 7.455146629  0.027765621  7.455146629  2.684278e-4
 7.485826245  0.028234233  7.485826245  1.830753e-4
 7.516505861  0.028446937  7.516505861  1.140537e-4
 7.547185476  0.028339901  7.547185476  7.326539e-5
 7.577865092  0.027869620  7.577865092  7.510918e-5
 7.608544708  0.027014452  7.608544708  9.923610e-5
 7.639224324  0.025774643  7.639224324  1.247193e-4
 7.669903939  0.024171318  7.669903939  1.489797e-4
 7.700583555  0.022244771  7.700583555  1.759085e-4
 7.731263171  0.020052383  7.731263171  2.098163e-4
 7.761942787  0.017666557  7.761942787  2.519354e-4
 7.792622402  0.015173255  7.792622402  2.995064e-4
 7.823302018  0.012672224  7.823302018  3.469604e-4
 7.853981634  0.010280890  7.853981634  3.874947e-4
 7.884661250  0.008145020  7.884661250  4.142597e-4
 7.915340865  0.006455119  7.915340865  4.211998e-4
 7.946020481  0.005431912  7.946020481  4.036998e-4
 7.976700097  0.005177333  7.976700097  3.590881e-4
 8.007379713  0.005491122  8.007379713  2.870001e-4
 8.038059329  0.006021896  8.038059329  1.896545e-4
 8.068738944  0.006510699  8.068738944  7.324968e-5
 8.099418560  0.006826082  8.099418560  6.965638e-5
 8.130098176  0.006919378  8.130098176  2.070299e-4
 8.160777792  0.006791578  8.160777792  3.443011e-4
 8.191457407  0.006477113  8.191457407  4.697462e-4
 8.222137023  0.006036918  8.222137023  5.739498e-4
 8.252816639  0.005555371  8.252816639  6.488100e-4
 8.283496255  0.005135236  8.283496255  6.880635e-4
 8.314175870  0.004880368  8.314175870  6.877856e-4
 8.344855486  0.004858496  8.344855486  6.467311e-4
