E;11
24235.744;-2.22E-04
24235.902;-2.44E-04
24236.059;-2.69E-04
24236.217;-2.97E-04
24236.375;-3.30E-04
24236.531;-3.65E-04
24236.69;-4.03E-04
24236.848;-4.43E-04
24237.006;-4.85E-04
24237.162;-5.26E-04
24237.32;-5.68E-04
24237.479;-6.10E-04
24237.637;-6.50E-04
24237.793;-6.88E-04
24237.951;-7.24E-04
24238.11;-7.58E-04
24238.268;-7.88E-04
24238.422;-8.13E-04
24238.58;-8.36E-04
24238.736;-8.54E-04
24238.895;-8.67E-04
24239.053;-8.76E-04
24239.21;-8.80E-04
24239.367;-8.79E-04
24239.525;-8.74E-04
24239.684;-8.64E-04
24239.842;-8.49E-04
24239.998;-8.31E-04
24240.156;-8.09E-04
24240.314;-7.83E-04
24240.473;-7.54E-04
24240.629;-7.22E-04
24240.787;-6.86E-04
24240.945;-6.48E-04
24241.104;-6.08E-04
24241.26;-5.66E-04
24241.418;-5.21E-04
24241.576;-4.75E-04
24241.734;-4.28E-04
24241.89;-3.82E-04
24242.049;-3.34E-04
24242.207;-2.88E-04
24242.365;-2.42E-04
24242.523;-1.98E-04
24242.68;-1.57E-04
24242.838;-1.18E-04
24242.996;-8.19E-05
24243.154;-4.88E-05
24243.31;-2.05E-05
24243.469;5.13E-06
24243.627;2.77E-05
24243.785;4.47E-05
24243.941;5.85E-05
24244.1;6.94E-05
24244.258;7.53E-05
24244.416;7.77E-05
24244.574;7.71E-05
24244.73;7.27E-05
24244.889;6.43E-05
24245.047;5.34E-05
24245.205;3.94E-05
24245.361;2.18E-05
24245.52;1.89E-06
24245.678;-2.02E-05
24245.836;-4.55E-05
24245.994;-7.25E-05
24246.15;-1.01E-04
24246.309;-1.31E-04
24246.467;-1.62E-04
24246.621;-1.94E-04
24246.78;-2.26E-04
24246.938;-2.60E-04
24247.096;-2.93E-04
24247.254;-3.26E-04
24247.41;-3.59E-04
24247.568;-3.91E-04
24247.727;-4.24E-04
24247.885;-4.56E-04
24248.043;-4.87E-04
24248.2;-5.17E-04
24248.357;-5.47E-04
24248.516;-5.76E-04
24248.674;-6.04E-04
24248.832;-6.30E-04
24248.988;-6.54E-04
24249.146;-6.75E-04
24249.305;-6.94E-04
24249.463;-7.10E-04
24249.621;-7.21E-04
24249.78;-7.29E-04
24249.936;-7.33E-04
24250.094;-7.32E-04
24250.252;-7.25E-04
24250.41;-7.15E-04
24250.568;-6.99E-04
24250.725;-6.78E-04
24250.883;-6.53E-04
24251.041;-6.23E-04
24251.2;-5.89E-04
24251.357;-5.50E-04
24251.516;-5.09E-04
24251.672;-4.65E-04
24251.83;-4.18E-04
24251.988;-3.70E-04
24252.146;-3.20E-04
24252.305;-2.70E-04
24252.463;-2.20E-04
24252.62;-1.72E-04
24252.777;-1.24E-04
24252.936;-7.85E-05
24253.094;-3.60E-05
24253.252;3.59E-06
24253.41;3.89E-05
24253.566;6.82E-05
24253.725;9.35E-05
24253.883;1.14E-04
24254.041;1.27E-04
24254.2;1.34E-04
24254.357;1.37E-04
24254.514;1.33E-04
24254.672;1.23E-04
24254.828;1.08E-04
24254.986;8.92E-05
24255.145;6.56E-05
24255.3;3.85E-05
24255.459;8.72E-06
24255.617;-2.30E-05
24255.775;-5.63E-05
24255.934;-9.00E-05
24256.092;-1.23E-04
24256.25;-1.56E-04
24256.406;-1.86E-04
24256.564;-2.14E-04
24256.723;-2.39E-04
24256.88;-2.61E-04
24257.04;-2.78E-04
24257.197;-2.91E-04
24257.355;-3.00E-04
24257.512;-3.04E-04
24257.67;-3.03E-04
24257.828;-2.96E-04
24257.986;-2.85E-04
24258.145;-2.69E-04
24258.303;-2.47E-04
24258.46;-2.21E-04
24258.617;-1.92E-04
24258.775;-1.57E-04
24258.934;-1.19E-04
24259.092;-7.70E-05
24259.25;-3.27E-05
24259.408;1.48E-05
24259.566;6.47E-05
