Energy	0	1	2
24143.892999999996	0.00083041125591015	0.000450783474014066	0.000304081032175182
24144.05	0.000817552255684149	0.000477547369244775	0.00035237123639124797
24144.207000000002	0.000803851210240097	0.0005033804777726731	0.000398702164731131
24144.362999999998	0.0007877293390065901	0.000527571872847271	0.000444627269870615
24144.52	0.000770653179104972	0.000551114986717126	0.00048498266810112196
24144.676	0.000751245055013505	0.000572877019119322	0.000523629594215101
24144.832000000002	0.000730926867948397	0.0005939492646479259	0.00055238366719574
24144.987999999998	0.0007084361412932389	0.0006131076457985639	0.000578031827239912
24145.145	0.000685113660921563	0.000631541683514391	0.000590103125957747
24145.3	0.000659839407237883	0.000647925567906459	0.0005978478553720969
24145.459	0.0006335134209842691	0.000663750021303057	0.000589759015908072
24145.615	0.000605811601089328	0.000677137881246062	0.000576802027623822
24145.771	0.000577542090109378	0.000689777351390461	0.000548208861837411
24145.928	0.000547927059581931	0.000699991994484992	0.000514936738189231
24146.084	0.0005178778646386	0.000709435700444022	0.00046892230199881103
24146.24	0.00048690683959073494	0.0007162478507169099	0.000419135996238352
24146.396	0.000455650733297662	0.0007222692050061941	0.000361475749615593
24146.553	0.000423940077117394	0.0007254399374029611	0.00030152287377601403
24146.71	0.00039169878825732004	0.0007278374255430469	0.000238510451199348
24146.867000000002	0.000359916708279361	0.00072707896345816	0.000175628484789813
24147.022999999997	0.000328146953410065	0.000725567568866155	0.000115713596821079
24147.18	0.000296976374366672	0.000720707625157684	5.6515376305997e-05
24147.336	0.000265929787354246	0.000715113228769896	4.44577315434939e-06
24147.492000000002	0.000236034860770241	0.0007059697894982599	-4.59332475979743e-05
24147.647999999997	0.000206363067117601	0.000696131509946231	-8.60610938054049e-05
24147.805	0.0001784002613115	0.0006825892137074121	-0.000123900071622149
24147.963	0.00015107078950438	0.00066858808528766	-0.000149427962809515
24148.115	0.000125622615747422	0.0006506715332453179	-0.000171481260483284
24148.272999999997	0.000100213928106175	0.000631909745419129	-0.000180163147207404
24148.43	7.79272050882792e-05	0.000609593338424003	-0.000185840821526203
24148.586	5.5969232530472605e-05	0.000586817398660688	-0.000176520386352582
24148.742000000002	3.73303511582461e-05	0.000560363859454622	-0.000164616004942032
24148.897999999997	1.89943611679901e-05	0.000533560769070092	-0.000138057396670746
24149.055	4.443010929102381e-06	0.000503325463764661	-0.000109265061194845
24149.21	-9.86473700381085e-06	0.00047285529207918896	-6.75235638847607e-05
24149.37	-2.0143880290456197e-05	0.00043890915929928196	-2.35311774138933e-05
24149.525	-3.01350499642266e-05	0.000405246025689074	2.9816584906533696e-05
24149.682	-3.56953347254538e-05	0.000369020875539433	8.410462243672141e-05
24149.838	-4.1128321984431396e-05	0.000332721207237539	0.00014363728732518
24149.994	-4.23057519904008e-05	0.00029457507418309304	0.000203563727545287
24150.15	-4.3239416009947204e-05	0.000256354008041402	0.00026322341024278797
24150.307	-4.0278001407214205e-05	0.00021702121574161	0.000322890421689887
24150.465	-3.6900834203725705e-05	0.000177139332772283	0.000377461807348832
24150.621	-3.0241992135107e-05	0.000137352019155425	0.000431101480632831
24150.777000000002	-2.3168188752115303e-05	9.75888806082532e-05	0.000474464863114208
24150.933999999997	-1.34320196349569e-05	5.80557626243854e-05	0.000517289258027049
24151.09	-3.30354748098518e-06	1.86589023623493e-05	0.000547048469431631
24151.246	8.748220401263609e-06	-1.99754383215936e-05	0.000575765190451604
24151.404	2.12661813677178e-05	-5.87827255635849e-05	0.0005901241210969349
