E	0	1
24166.268	2.63376710701237E-4	2.10843957655676E-4
24166.426	2.63678564994759E-4	2.01056499261139E-4
24166.582	2.63634910389692E-4	1.88242389212607E-4
24166.738	2.63236447108687E-4	1.75132487168051E-4
24166.895	2.62381582382813E-4	1.6014378094438E-4
24167.053	2.61191478400834E-4	1.44998505183114E-4
24167.209	2.59435980771008E-4	1.30152874892663E-4
24167.365	2.57430063381313E-4	1.16445803526201E-4
24167.521	2.54738427720623E-4	1.04838963020078E-4
24167.68	2.518372768962E-4	9.59107729448953E-5
24167.834	2.48236790040025E-4	9.04092179165927E-5
24167.99	2.44511897755433E-4	8.89570230753516E-5
24168.146	2.39977961537597E-4	9.07261274428212E-5
24168.303	2.35366849499011E-4	9.68356870264725E-5
24168.46	2.30057001283405E-4	1.05206065479159E-4
24168.617	2.24691570009569E-4	1.16563479966716E-4
24168.773	2.18913072199432E-4	1.28753777538606E-4
24168.932	2.12962972833397E-4	1.41891949735832E-4
24169.088	2.06897185110128E-4	1.549288625397E-4
24169.244	2.00833959952956E-4	1.66679238426816E-4
24169.4	1.94775424115638E-4	1.78141136716263E-4
24169.559	1.88825170097567E-4	1.87841872723303E-4
24169.715	1.83085701117289E-4	1.96838389128883E-4
24169.871	1.7776991579306E-4	2.04177008118865E-4
24170.03	1.72580297939747E-4	2.1065502924165E-4
24170.186	1.6816045179156E-4	2.1555270301803E-4
24170.342	1.63901144800748E-4	2.1884887241593E-4
24170.498	1.60635231861865E-4	2.20593793477681E-4
24170.656	1.57473503609894E-4	2.19788120055295E-4
24170.812	1.55495433939769E-4	2.17508628202375E-4
24170.969	1.53742483252823E-4	2.11861683131422E-4
24171.125	1.53055511768787E-4	2.05147553362196E-4
24171.283	1.52756056477822E-4	1.94799369789766E-4
24171.44	1.53362894451321E-4	1.8406377669604E-4
24171.596	1.54484634284982E-4	1.70801273410462E-4
24171.754	1.56320736943558E-4	1.57291490023337E-4
24171.91	1.58712236248978E-4	1.4352061846849E-4
24172.066	1.61555928999027E-4	1.30214041765902E-4
24172.225	1.64978510703762E-4	1.17962377968127E-4
24172.38	1.68601921672498E-4	1.07307471801429E-4
24172.537	1.72624891285465E-4	9.86460638718805E-5
24172.693	1.76735945842207E-4	9.24869337519009E-5
24172.852	1.81074856771747E-4	8.83299627894898E-5
24173.008	1.853638286005E-4	8.76692254936714E-5
24173.164	1.89568511588404E-4	8.85405771202479E-5
24173.322	1.93752021121245E-4	9.33230784065502E-5
24173.479	1.97631838023772E-4	9.88584895923668E-5
24173.635	2.01328655508424E-4	1.07828973564809E-4
24173.793	2.0474311721852E-4	1.17207899660696E-4
24173.95	2.07793116786055E-4	1.27876614083213E-4
24174.105	2.10528255029891E-4	1.38288833476827E-4
24174.262	2.12799511659179E-4	1.47941795175028E-4
24174.42	2.14834670499374E-4	1.56181432326622E-4
24174.576	2.16227458016968E-4	1.62032454180761E-4
24174.732	2.17453937363357E-4	1.64652810500665E-4
24174.89	2.17919611779963E-4	1.64556371267536E-4
24175.047	2.1825257087839E-4	1.59939311295699E-4
24175.203	2.17781284868668E-4	1.53350933721708E-4
24175.361	2.17099339109108E-4	1.42567575708295E-4
24175.518	2.15725112476209E-4	1.31147763353257E-4
24175.674	2.14014823242452E-4	1.1848544984303E-4
24175.832	2.11698199575652E-4	1.06113811822799E-4
24175.986	2.08992325924781E-4	9.65628205798848E-5
24176.143	2.05828506980127E-4	8.86858868284519E-5
24176.299	2.02166367953208E-4	8.52716115441613E-5
24176.457	1.98191499367057E-4	8.51173467797964E-5
24176.613	1.93813744598385E-4	8.90835712465938E-5
24176.77	1.89331491279876E-4	9.6820587760733E-5
24176.928	1.84533692995565E-4	1.07228571699454E-4
24177.084	1.79790693808835E-4	1.20533410581981E-4
24177.24	1.75105653436277E-4	1.34792151012326E-4
24177.398	1.7047313272184E-4	1.50576717077377E-4
24177.555	1.66183303512116E-4	1.66233152752642E-4
24177.71	1.62186326549892E-4	1.81185959052961E-4
24177.87	1.58526818205942E-4	1.95629896797749E-4
24178.025	1.55439369203703E-4	2.0776775265306E-4
24178.182	1.52703214336494E-4	2.17943762154682E-4
