0	1	2	Energy	LOF
0.7486301076103273	0.25136989148336275	9.062957606609245e-10	24136.701	0.003720379475128303
0.7513423332171515	0.24865766598944788	7.933985968211488e-10	24136.857000000004	0.0053330044504821565
0.7647081988873832	0.2352918001074303	1.0051789955944912e-09	24137.014	0.0002748735438631227
0.7742777840492596	0.22572221506176282	8.889805142020535e-10	24137.17	0.0009229708224091183
0.7762996679534458	0.22370033125276195	7.938037449584101e-10	24137.326	4.0813656452892814e-05
0.7944297350322711	0.20557026496771874	3.3584246494910985e-15	24137.482000000004	0.01165086782021878
0.8030777561592014	0.19692224384079654	9.076073226310655e-15	24137.639	0.012337729465175645
0.8092340604633879	0.19076593953661025	-2.0261570199409107e-15	24137.795	0.00827084840670931
0.8071644737242698	0.19283552562247214	6.532680646431643e-10	24137.951	0.005257686073669402
0.8113545053959972	0.1886454934217417	1.1822556822416175e-09	24138.107000000004	0.009321889983202153
0.8249120880779723	0.17508791192201995	5.703770789011742e-15	24138.266	0.00440840519900108
0.8355267829139386	0.16447321536921838	1.7168440419323971e-09	24138.422000000002	0.011217534000338368
0.8401579005829718	0.1598420972140352	2.2029905955012197e-09	24138.577999999998	0.009383123925341305
0.8415995075515014	0.15840049090949299	1.5390030499995433e-09	24138.734	0.005675782066095421
0.8480722455274694	0.15192775280749862	1.665021495678154e-09	24138.89	0.0035575555687208382
0.8509293244589053	0.14907067405673874	1.4843541396025728e-09	24139.047000000002	0.0019347078437701812
0.8538460550465414	0.1461539432881965	1.6652641626757614e-09	24139.202999999998	0.0038944115013744133
0.862998458788769	0.1370015389668989	2.244331498424401e-09	24139.36	0.003328254631304581
0.8606268931783342	0.13937310412747705	2.694192383079219e-09	24139.516	0.009505170228878106
0.8753396963912119	0.12466030013410705	3.4746798494023068e-09	24139.672000000002	0.0066775603447669545
0.8750769441823397	0.12492305163234826	4.185306462511917e-09	24139.826	0.004690670733949704
0.8770676081282027	0.12293238976346005	2.1083342433003693e-09	24139.982000000004	0.003078127025344717
0.8823955839142678	0.1176044151016258	9.841217563089089e-10	24140.139	0.0056963636182545425
0.8855777550959669	0.11442224487311788	3.0918601012785984e-11	24140.295	0.0032514673833514336
0.8900177964083098	0.10998219895791894	4.633765426920178e-09	24140.451	0.005894055533297962
0.8903923288541012	0.10960766699877741	4.147120355457723e-09	24140.607000000004	0.0015593993373375587
0.8933439608777725	0.10665603512702446	3.995211578233793e-09	24140.766	0.0059406779565601515
0.8993872767049668	0.10061271947462673	3.820396776710311e-09	24140.922000000002	0.000572933834687399
0.9025916497703347	0.09740834839975453	1.8299165654989125e-09	24141.077999999998	0.0048667625899037606
0.9047566181354451	0.09524338029537645	1.5691687532681797e-09	24141.234	0.00361219429398625
0.9053585976359294	0.09464140236267954	1.3981732438494987e-12	24141.39	0.0009987114455752874
0.9110016014277689	0.08899839830295415	2.692751716049102e-10	24141.547000000002	0.007010689282901083
0.9130737387252059	0.08692626127058585	4.216738069828807e-12	24141.702999999998	0.006578885419581707
0.9127662481328148	0.08723375186654259	6.428746424091969e-13	24141.86	0.0063816039587702555
0.9145461225737813	0.08545387742481894	1.4053480601461388e-12	24142.016	0.0025325987990026414
0.9198418859248173	0.08015811407393685	1.254996107036277e-12	24142.172000000002	0.0001529301021208528
0.9183954019883102	0.0816045965514012	1.4602897502324907e-09	24142.327999999998	0.005103174902581189
0.9207047868037733	0.07929521312619257	7.003916890901962e-11	24142.486	0.002868084199227496
0.9259667695909706	0.07403322464039822	5.7686232179943175e-09	24142.642999999996	0.0054840728370367815
0.9257933417424314	0.07420664961946095	8.638110476910654e-09	24142.799	0.0030577365466539553
0.9271952303629083	0.07280476963246851	4.6230658190538065e-12	24142.955	0.0019458966098953596
0.9304336640258908	0.06956633497403554	1.0000599931503373e-09	24143.111	0.005546755562781023
0.9309991361161005	0.06900086388014695	3.746294940931705e-12	24143.267999999996	0.004861331750484347
0.9339322456357085	0.06606772970982223	2.4654475044849633e-08	24143.424	0.0014283054810104402
0.9356421100108435	0.06435787043548025	1.955366596417818e-08	24143.58	0.006522085515518584
0.9315992199112251	0.0684007800790644	9.716116800007057e-12	24143.736	0.0008085980496353096
0.9398558835150893	0.060144083808356535	3.26765446090338e-08	24143.892999999996	0.007121137760154529
0.9347754222348947	0.06522457775220865	1.2913531355351893e-11	24144.05	0.005220636850332461
0.943459171192629	0.05654082837676902	4.3061153254253526e-10	24144.207000000002	0.009271976069229085
0.9396115387417856	0.06038838373041058	7.752779160319356e-08	24144.362999999998	0.0029104158229028413
0.9453943505940132	0.05460562241228964	2.6993706381261973e-08	24144.52	0.0007902676545154671
0.9375591037078227	0.062440896287695294	4.471117920346046e-12	24144.676	0.00398630264966306
